Source,Target,Type,Id,Weight
141,1545,Directed,14384,0
1515,1545,Directed,14396,0
2781,1545,Directed,14413,0
2781,3101,Directed,14414,0
1833,996,Directed,14420,0
1833,96,Directed,14421,0
1833,789,Directed,14422,0
1682,3208,Directed,14432,0
3358,622,Directed,14435,0
551,3101,Directed,14444,0
551,3620,Directed,14445,0
1159,3620,Directed,14452,0
1159,3101,Directed,14453,0
2930,1931,Directed,14455,0
2930,2184,Directed,14456,0
2930,324,Directed,14457,0
2930,3101,Directed,14458,0
2930,1619,Directed,14459,0
2930,3945,Directed,14460,0
2930,2996,Directed,14461,0
3653,223,Directed,14464,0
3653,189,Directed,14465,0
490,1305,Directed,14559,0
490,2004,Directed,14560,0
490,386,Directed,14561,0
490,3587,Directed,14562,0
490,1213,Directed,14563,0
