Source,Target,Type,Id,Weight
551,2439,Directed,14577,0
551,965,Directed,14578,0
551,2231,Directed,14579,0
551,2586,Directed,14580,0
2196,2182,Directed,14582,0
2196,258,Directed,14583,0
248,1430,Directed,14585,0
248,574,Directed,14586,0
248,2550,Directed,14587,0
248,1196,Directed,14588,0
2885,2429,Directed,14606,0
574,2429,Directed,14608,0
1196,2550,Directed,14610,0
1196,528,Directed,14611,0
528,2550,Directed,14615,0
2205,942,Directed,14622,0
2830,942,Directed,14629,0
2830,2429,Directed,14630,0
2408,942,Directed,14637,0
2334,942,Directed,14645,0
2334,2429,Directed,14646,0
1644,2550,Directed,14655,0
679,2429,Directed,14665,0
1569,1209,Directed,14674,0
2203,1209,Directed,14681,0
1715,1381,Directed,14749,0
1715,1057,Directed,14750,0
1715,315,Directed,14751,0
1576,85,Directed,14868,0
1576,310,Directed,14869,0
1576,2709,Directed,14870,0
1576,680,Directed,14871,0
1576,2855,Directed,14872,0
1576,1570,Directed,14873,0
565,2296,Directed,14876,0
801,1788,Directed,14921,0
801,2397,Directed,14922,0
801,3146,Directed,14923,0
1989,2550,Directed,14940,0
1989,2429,Directed,14941,0
3126,1209,Directed,14963,0
3126,2170,Directed,14964,0
3126,382,Directed,14965,0
3126,1973,Directed,14966,0
2367,1209,Directed,14984,0
2367,2170,Directed,14985,0
2367,382,Directed,14986,0
2367,1973,Directed,14987,0
968,2550,Directed,15058,0
1390,2554,Directed,15060,0
1390,1789,Directed,15061,0
1390,2182,Directed,15062,0
1390,258,Directed,15063,0
1390,2429,Directed,15064,0
1486,442,Directed,15145,0
1486,765,Directed,15146,0
1486,1267,Directed,15147,0
1486,3149,Directed,15148,0
1486,2550,Directed,15149,0
1486,1636,Directed,15150,0
1486,351,Directed,15151,0
351,3149,Directed,15185,0
351,2550,Directed,15186,0
351,1636,Directed,15187,0
3146,2550,Directed,15206,0
473,1788,Directed,15242,0
1904,2296,Directed,15249,0
1904,183,Directed,15250,0
2527,968,Directed,15337,0
2527,2909,Directed,15338,0
2527,1989,Directed,15339,0
2527,2429,Directed,15340,0
1842,183,Directed,15436,0
1842,2429,Directed,15437,0
740,2429,Directed,15478,0
662,1660,Directed,15486,0
662,1209,Directed,15487,0
662,2211,Directed,15488,0
662,382,Directed,15489,0
662,1973,Directed,15490,0
662,1010,Directed,15491,0
662,277,Directed,15492,0
662,2170,Directed,15493,0
662,604,Directed,15494,0
662,74,Directed,15495,0
662,1736,Directed,15496,0
662,3110,Directed,15497,0
662,2429,Directed,15498,0
2292,1209,Directed,15503,0
2292,2170,Directed,15504,0
2292,1736,Directed,15505,0
2292,382,Directed,15506,0
2292,1973,Directed,15507,0
2292,2429,Directed,15508,0
376,1209,Directed,15517,0
376,382,Directed,15518,0
376,1973,Directed,15519,0
376,2170,Directed,15520,0
376,74,Directed,15521,0
376,1736,Directed,15522,0
376,3110,Directed,15523,0
376,2429,Directed,15524,0
2151,1209,Directed,15528,0
2151,382,Directed,15529,0
